numStates 50
numActions 20
start 24
end 2 16 32 34
transition 9 16 49 0.25275684832076384 0.07714285714285714
transition 9 16 29 -0.04315221765929378 0.7142857142857143
transition 9 16 35 0.48190247778518724 0.20857142857142857
transition 9 17 12 -0.9747979433382479 0.34836223506743735
transition 9 17 32 -0.7761316169773518 0.23121387283236994
transition 9 17 35 -0.4756632415254627 0.42042389210019265
transition 9 18 36 -0.5543147579932708 0.5610294117647059
transition 9 18 35 0.8731095151816353 0.4389705882352941
transition 9 19 9 -0.241888231134475 0.6995850622406639
transition 9 19 21 -0.03286916887441449 0.12946058091286308
transition 9 19 35 0.8726189185246516 0.17095435684647303
transition 10 0 30 0.8426356987486094 0.6474358974358975
transition 10 0 18 -0.32711948482711684 0.3525641025641026
transition 10 1 0 0.3065533297258809 0.004944375772558714
transition 10 1 22 -0.44462175303119356 0.37330037082818296
transition 10 1 48 0.3999575803545683 0.2719406674907293
transition 10 1 18 0.07606562612566226 0.34981458590852904
transition 10 2 17 -0.7952546494223582 0.5927152317880795
transition 10 2 18 -0.11194102922270854 0.40728476821192056
transition 10 3 18 0.3296110495588891 1.0
transition 10 4 36 -0.30008594409748834 0.14704575744113726
transition 10 4 1 -0.8268686505428788 0.0519768991559307
transition 10 4 20 -0.8628601278181816 0.31141714793425146
transition 10 4 16 -0.13165904397245165 0.07196801421590404
transition 10 4 18 -0.31711643050959415 0.41759218125277653
transition 10 5 39 -0.8328249104327894 0.16812682519816438
transition 10 5 42 0.7417229575578224 0.36879432624113473
transition 10 5 18 -0.23083337106169655 0.46307884856070086
transition 10 6 43 0.16424160959993106 0.7108433734939759
transition 10 6 18 0.9788333577984587 0.2891566265060241
transition 10 7 46 -0.8874897595434188 0.5607476635514018
transition 10 7 18 0.20710207396998737 0.4392523364485981
transition 10 8 10 0.881515866713998 0.6666666666666666
transition 10 8 18 -0.9436573052804553 0.3333333333333333
transition 10 9 22 -0.2988134177211075 0.8197879858657244
transition 10 9 18 0.8564807187738448 0.18021201413427562
transition 10 10 48 -0.4341484718285278 0.4843205574912892
transition 10 10 17 -0.6465127668092157 0.11199601791936287
transition 10 10 18 -0.40295532390057986 0.4036834245893479
transition 10 11 18 0.3989834230687823 1.0
transition 10 12 37 0.30346961309970033 0.18414918414918416
transition 10 12 27 0.18912175807450193 0.17668997668997669
transition 10 12 32 -0.7077904274928644 0.193006993006993
transition 10 12 18 -0.7846447976637232 0.4461538461538462
transition 10 13 42 0.7711216894893689 0.2205726405090138
transition 10 13 7 -0.9662573809630695 0.10021208907741251
transition 10 13 2 -0.20771613989006155 0.19618239660657477
transition 10 13 14 -0.41437745526312164 0.2046659597030753
transition 10 13 18 0.6769849415832083 0.27836691410392367
transition 10 14 8 -0.6091146518942558 0.27873563218390807
transition 10 14 34 0.32226848204434866 0.0024630541871921183
transition 10 14 32 0.09646771850103097 0.32101806239737274
transition 10 14 46 0.4859097246732056 0.21223316912972084
transition 10 14 18 0.03861633680643117 0.18555008210180624
transition 10 15 18 -0.8800724418030876 1.0
transition 10 16 18 0.015095415397406775 1.0
transition 10 17 35 -0.17431766713985386 0.36929099608525445
transition 10 17 14 -0.17162905735590028 0.3592866463679861
transition 10 17 32 -0.5368708546826069 0.03610265332753371
transition 10 17 18 0.12436342005321044 0.23531970421922574
transition 10 18 16 0.6498790257194116 0.031722611582441905
transition 10 18 30 -0.5493390529808246 0.3271855403909996
transition 10 18 13 -0.524291466382456 0.3349317594983401
transition 10 18 18 0.562371374127588 0.30616008852821835
transition 10 19 5 0.7001292509938322 0.26229508196721313
transition 10 19 24 0.5735893299115136 0.25979438732981386
transition 10 19 39 0.28610092576739654 0.2395109752709086
transition 10 19 18 -0.05417170232743662 0.23839955543206445
transition 11 0 11 -0.5857926852503035 0.018418201516793065
transition 11 0 8 0.47306848753792363 0.4452871072589382
transition 11 0 26 0.3284921656083084 0.13813651137594798
transition 11 0 23 0.9557497255051393 0.3981581798483207
transition 11 1 13 -0.8040064700627612 0.2175472149175233
transition 11 1 11 0.8401177620944773 0.1941190533110208
transition 11 1 10 -0.4167040617788298 0.14463303848912265
transition 11 1 23 -0.5594994806990068 0.44370069328233325
transition 11 2 21 0.5795237198153051 0.7415215398716773
transition 11 2 23 0.7609111256377648 0.25847846012832265
transition 11 3 41 0.4883200852877476 0.7457627118644068
transition 11 3 23 -0.6186886732409049 0.2542372881355932
transition 11 4 47 -0.8643419402720682 0.7010309278350515
transition 11 4 21 -0.3807505554668551 0.020618556701030927
transition 11 4 23 0.3160497529678956 0.27835051546391754
transition 11 5 48 0.8329951423061293 0.09049429657794676
transition 11 5 1 0.9113016163512164 0.5840304182509506
transition 11 5 23 -0.7354355462564697 0.32547528517110264
transition 11 6 48 -0.4909727220929272 0.1884498480243161
transition 11 6 21 0.6488329161400515 0.09027355623100304
transition 11 6 28 -0.7505114240160875 0.23465045592705167
transition 11 6 23 -0.04355704300397867 0.4866261398176292
transition 11 7 7 0.22750692984196563 0.7509398496240601
transition 11 7 23 0.5744900751791551 0.24906015037593984
transition 11 8 23 0.5550599741841831 1.0
transition 11 9 6 -0.7362035040076806 0.6447166921898928
transition 11 9 38 -0.7674145393180085 0.05972434915773354
transition 11 9 23 0.6106216646538807 0.29555895865237364
transition 11 10 17 0.800403100453825 0.31896103896103895
transition 11 10 47 0.6007209573643688 0.042077922077922075
transition 11 10 40 0.7302597762789256 0.14597402597402598
transition 11 10 23 0.28592516434536597 0.492987012987013
transition 11 11 48 0.9303004181681822 0.27628865979381445
transition 11 11 14 -0.7571584419051591 0.31752577319587627
transition 11 11 23 0.11580600537956531 0.4061855670103093
transition 11 12 2 0.8815382366690454 0.5547619047619048
transition 11 12 45 0.07293610129488659 0.03630952380952381
transition 11 12 33 -0.9648771618033765 0.08452380952380953
transition 11 12 23 0.6953069579196094 0.3244047619047619
transition 11 13 13 0.8580013601078913 0.3675018982536067
transition 11 13 22 0.962503507588266 0.22779043280182232
transition 11 13 26 -0.8804751832423543 0.17084282460136674
transition 11 13 23 0.6496900375837804 0.23386484434320426
transition 11 14 42 0.19411729385807108 0.20391061452513967
transition 11 14 25 0.43493362546846637 0.2709497206703911
transition 11 14 3 -0.35896037043096896 0.188268156424581
transition 11 14 23 0.832496292902833 0.3368715083798883
transition 11 15 20 0.16410758755594923 0.6102055279943303
transition 11 15 47 -0.6723012454230797 0.111268603827073
transition 11 15 23 -0.9687851499350397 0.27852586817859676
transition 11 16 6 -0.8196614334474901 0.2436734693877551
transition 11 16 19 -0.6596199140014181 0.2693877551020408
transition 11 16 23 0.6487870950720138 0.4869387755102041
transition 11 17 29 -0.5099898043782256 0.4039408866995074
transition 11 17 38 -0.7091058511763788 0.08719211822660099
transition 11 17 43 0.4876692774537943 0.10541871921182266
transition 11 17 30 0.40883912513649 0.039901477832512314
transition 11 17 23 -0.6099879491380842 0.36354679802955664
transition 11 18 12 -0.5974445681388016 0.684981684981685
transition 11 18 23 0.35218374555453336 0.315018315018315
transition 11 19 46 -0.45294615097588564 0.7418546365914787
transition 11 19 23 -0.13456621417298775 0.2581453634085213
transition 12 0 30 -0.2516868388579192 0.08286516853932584
transition 12 0 29 0.4658047231586262 0.34094101123595505
transition 12 0 24 -0.852325966238747 0.2461376404494382
transition 12 0 5 0.6961953396079936 0.1365870786516854
transition 12 0 4 0.2088484842047187 0.1934691011235955
transition 12 1 4 -0.1146864237302958 1.0
transition 12 2 30 -0.5826674829892688 0.05251759610178668
transition 12 2 7 0.7055093319698889 0.2663779101245263
transition 12 2 41 0.874455847534094 0.23984840281537628
transition 12 2 4 -0.9955345353460072 0.44125609095831075
transition 12 3 9 0.6204538779708351 0.3442622950819672
transition 12 3 41 0.2878100661320486 0.01717408274785324
transition 12 3 23 -0.5343511789317055 0.17135050741608118
transition 12 3 2 0.3293026424210461 0.26268540202966434
transition 12 3 4 -0.5187758430890435 0.20452771272443404
transition 12 4 17 -0.5112517912880448 0.7755102040816326
transition 12 4 21 -0.5803261491187852 0.03741496598639456
transition 12 4 4 0.6089995171473286 0.1870748299319728
transition 12 5 15 0.48799456697665833 0.125140607424072
transition 12 5 26 -0.8579452841732349 0.24296962879640044
transition 12 5 31 0.5356263856360479 0.15073115860517436
transition 12 5 4 0.1608022642537814 0.4811586051743532
transition 12 6 46 -0.49149358989621894 0.5407166123778502
transition 12 6 4 0.011695255790956427 0.4592833876221498
transition 12 7 34 -0.09733867760696024 0.10357583230579531
transition 12 7 39 -0.34809669456380044 0.42909987669543775
transition 12 7 4 0.795531943025823 0.46732429099876693
transition 12 8 29 0.7274557282581331 0.10874125874125874
transition 12 8 39 0.01476689855102653 0.24965034965034966
transition 12 8 9 0.34597137948615564 0.05
transition 12 8 26 -0.12461782222997808 0.1055944055944056
transition 12 8 4 -0.15146846146043735 0.486013986013986
transition 12 9 7 -0.0633333012899282 0.13966480446927373
transition 12 9 39 0.7367266564688673 0.05027932960893855
transition 12 9 40 0.8445867665124493 0.3994413407821229
transition 12 9 4 0.5550310831450596 0.4106145251396648
transition 12 10 40 -0.36176970516609797 0.510943396226415
transition 12 10 4 0.4672760771612945 0.4890566037735849
transition 12 11 42 -0.4238553319072871 0.262743628185907
transition 12 11 40 -0.7574093264860102 0.012368815592203899
transition 12 11 34 0.3762299910724649 0.29985007496251875
transition 12 11 4 0.21050273638942318 0.4250374812593703
transition 12 12 28 0.8672664450994991 0.19305856832971802
transition 12 12 34 -0.49429965118241914 0.18379017945178466
transition 12 12 5 0.673863250939768 0.1342930388483534
transition 12 12 4 -0.05661045721606994 0.48885821337014396
transition 12 13 13 -0.700694835182839 0.18970380818053598
transition 12 13 5 0.6804812430531484 0.005289139633286318
transition 12 13 31 -0.2018260267064078 0.2997179125528914
transition 12 13 19 0.9109289324941636 0.2743300423131171
transition 12 13 4 0.45887858474335497 0.23095909732016925
transition 12 14 46 -0.5271542462055192 0.030914826498422712
transition 12 14 3 -0.6564655582711554 0.49842271293375395
transition 12 14 4 -0.20878209118556113 0.47066246056782335
transition 12 15 33 -0.7505797983407425 0.23139312977099236
transition 12 15 22 -0.5051979148375354 0.20944656488549618
transition 12 15 0 -0.3802854043724706 0.10305343511450382
transition 12 15 4 -0.6327012139672248 0.45610687022900764
transition 12 16 26 0.7695143079975766 0.020134228187919462
transition 12 16 39 0.5476208161614977 0.20536912751677852
transition 12 16 3 0.8176145080389887 0.33758389261744964
transition 12 16 4 0.2840311935735855 0.4369127516778524
transition 12 17 4 0.867073650275906 1.0
transition 12 18 8 0.9807301553041312 0.10344827586206896
transition 12 18 19 0.5800566376929708 0.16091954022988506
transition 12 18 5 -0.053739838834736986 0.17164750957854405
transition 12 18 29 0.5936209449830467 0.167816091954023
transition 12 18 4 0.926300322953282 0.3961685823754789
transition 12 19 4 -0.17178578481670437 1.0
transition 13 0 42 -0.24400109224149968 1.0
transition 13 1 16 -0.6616437059215805 0.05726495726495726
transition 13 1 22 0.11666191884422927 0.3581196581196581
transition 13 1 11 0.6002109440612471 0.39829059829059826
transition 13 1 42 -0.1841775538798407 0.18632478632478633
transition 13 2 4 -0.669384306836579 0.5225694444444444
transition 13 2 42 0.14094868943132655 0.4774305555555556
transition 13 3 10 -0.3807410521452099 0.6524008350730689
transition 13 3 42 0.8890331374338785 0.3475991649269311
transition 13 4 42 -0.2340944067957058 1.0
transition 13 5 32 0.6376018563296608 0.2738138355668236
transition 13 5 39 0.6114531215860366 0.2922854038391887
transition 13 5 5 -0.17420054368622884 0.07823252444766389
transition 13 5 42 0.04614407773609153 0.3556682361463238
transition 13 6 42 -0.8089628224568963 1.0
transition 13 7 25 0.6124848375360605 0.23815492604662822
transition 13 7 3 0.058492217019888715 0.22562045625470042
transition 13 7 14 -0.14935967076511636 0.24091250940085235
transition 13 7 42 0.9117210867515706 0.295312108297819
transition 13 8 21 -0.9194997117397405 0.22058823529411764
transition 13 8 13 0.43063002801054395 0.03223981900452489
transition 13 8 14 -0.6458068205270782 0.16515837104072398
transition 13 8 4 0.13745170570099208 0.2149321266968326
transition 13 8 42 -0.1726629757015059 0.3670814479638009
transition 13 9 36 0.40424554399722057 0.1270252754374595
transition 13 9 44 -0.8893427060361332 0.03791315618924174
transition 13 9 9 -0.42687728223988697 0.2809462086843811
transition 13 9 7 -0.24135487583642523 0.13642255346727156
transition 13 9 42 -0.33393239358452087 0.4176928062216461
transition 13 10 10 -0.8191421936020769 0.30568181818181817
transition 13 10 32 -0.39573657526917394 0.3352272727272727
transition 13 10 42 0.7551311934237646 0.35909090909090907
transition 13 11 42 0.858496269418566 1.0
transition 13 12 23 0.7139507529760425 0.13595166163141995
transition 13 12 34 0.9449186874830071 0.3513163573586534
transition 13 12 1 -0.04139449483399593 0.27319810099266295
transition 13 12 42 0.09938761751260805 0.2395338800172637
transition 13 13 38 0.1544650971912671 0.06804238706079196
transition 13 13 26 -0.48493971521517887 0.5577244841048522
transition 13 13 42 -0.18208805903037706 0.37423312883435583
transition 13 14 21 0.11660551737148195 0.11458859162039374
transition 13 14 31 -0.46861411095133354 0.13250883392226148
transition 13 14 9 0.6296429900237337 0.24154467440686522
transition 13 14 3 0.02641503402543921 0.18955073195355882
transition 13 14 42 -0.35685064541135736 0.3218071680969207
transition 13 15 42 -0.06510915276336604 1.0
transition 13 16 42 0.8661620076097116 1.0
transition 13 17 42 -0.5044090307629325 1.0
transition 13 18 43 -0.3463021970078368 0.16280259120354587
transition 13 18 32 0.980973889098242 0.15632458233890215
transition 13 18 28 -0.9360916279715594 0.11711558131605865
transition 13 18 48 0.04486079880956595 0.10722809410160246
transition 13 18 42 0.4863865821166733 0.4565291510398909
transition 13 19 42 -0.9692041506744806 1.0
transition 14 0 40 0.9097752179608394 1.0
transition 14 1 15 0.14167145513351476 0.33672603901611536
transition 14 1 28 0.6598108452730875 0.13655640373197625
transition 14 1 46 -0.6811008958858638 0.13994910941475827
transition 14 1 40 0.007898122892944892 0.38676844783715014
transition 14 2 17 -0.8147798337195928 0.5502645502645502
transition 14 2 40 -0.2537485430026136 0.4497354497354497
transition 14 3 30 0.01110885257138916 0.5027932960893855
transition 14 3 40 -0.9784042923863712 0.4972067039106145
transition 14 4 6 0.4415905309415997 0.553388090349076
transition 14 4 40 0.10424184279135429 0.446611909650924
transition 14 5 28 -0.16605577487696133 0.1496991576413959
transition 14 5 1 0.6533127890274901 0.23826714801444043
transition 14 5 0 -0.18531145715731445 0.18507821901323707
transition 14 5 40 -0.7219612626296343 0.4269554753309266
transition 14 6 40 0.7513563138860144 1.0
transition 14 7 47 -0.7101222145450139 0.24848024316109424
transition 14 7 33 0.6526902742017469 0.2610182370820669
transition 14 7 40 0.5488589002304392 0.4905015197568389
transition 14 8 10 0.6631115741720417 0.4021784666945957
transition 14 8 12 0.48582817771248843 0.059069962295768746
transition 14 8 2 -0.8513653954498079 0.12987012987012986
transition 14 8 40 -0.29654790029321676 0.40888144113950564
transition 14 9 40 0.007553847078256126 1.0
transition 14 10 40 0.7958632874429863 1.0
transition 14 11 35 -0.6614447668758745 0.5424739195230999
transition 14 11 40 0.5293738903481116 0.45752608047690013
transition 14 12 24 -0.08397662054526323 0.15173067804646753
transition 14 12 37 0.36744824479791216 0.3589378852536747
transition 14 12 40 -0.5093380113845769 0.48933143669985774
transition 14 13 21 -0.8030827984536852 0.7692307692307693
transition 14 13 40 0.7978662035190569 0.23076923076923078
transition 14 14 40 -0.8527009594487913 1.0
transition 14 15 27 0.551013485637458 0.7597402597402597
transition 14 15 40 0.7171641497027803 0.24025974025974026
transition 14 16 40 -0.9311439875202672 1.0
transition 14 17 48 -0.5399783917273442 0.16187315634218288
transition 14 17 12 0.5454783616458037 0.04056047197640118
transition 14 17 8 0.539395336090736 0.21497050147492625
transition 14 17 16 0.8637861786519194 0.20243362831858408
transition 14 17 40 -0.9890536516584594 0.3801622418879056
transition 14 18 2 0.9002788691230215 0.6313131313131313
transition 14 18 40 -0.37162395688062566 0.3686868686868687
transition 14 19 40 -0.4190314751840003 1.0
transition 15 0 2 -0.510765029659418 0.254860746190226
transition 15 0 49 0.0814495173747174 0.2727272727272727
transition 15 0 26 0.1467186531078688 0.4724119810825013
transition 15 1 17 -0.10509166334922093 0.46153846153846156
transition 15 1 27 0.7827240576239667 0.3543956043956044
transition 15 1 26 -0.24876607336912526 0.18406593406593408
transition 15 2 26 0.5990402621395365 1.0
transition 15 3 19 -0.34416670253563497 0.12702893436838392
transition 15 3 29 -0.3386751868662976 0.2547635850388144
transition 15 3 39 -0.19719421566153716 0.11856033874382499
transition 15 3 26 -0.8377107848037326 0.49964714184897674
transition 15 4 24 -0.43829471297540623 0.054509693734195
transition 15 4 42 -0.6135580228186721 0.26159033436358525
transition 15 4 33 -0.04517738480304745 0.20792357403765102
transition 15 4 40 -0.9187795921701445 0.20398988479910088
transition 15 4 26 0.7931245831906044 0.27198651306546784
transition 15 5 30 0.20813164749585766 0.019637462235649546
transition 15 5 14 0.7977385225512756 0.011329305135951661
transition 15 5 42 0.9973138053139574 0.6608761329305136
transition 15 5 26 -0.4555677496816217 0.3081570996978852
transition 15 6 26 0.26513668158260484 1.0
transition 15 7 26 0.454320050608916 1.0
transition 15 8 26 0.5612429831636412 1.0
transition 15 9 11 0.3986280907935129 0.2319949012109624
transition 15 9 38 0.39318834134902536 0.043339706819630335
transition 15 9 24 0.12712798515199952 0.3103887826641173
transition 15 9 26 -0.6008410235924482 0.41427660930529
transition 15 10 38 0.7086358850048138 0.32749902761571376
transition 15 10 35 -0.2729981141794895 0.28199144301828083
transition 15 10 26 0.47709020835844806 0.39050952936600547
transition 15 11 12 -0.762770979800792 0.28875291375291373
transition 15 11 37 -0.9773539026216325 0.22115384615384615
transition 15 11 14 0.7679644089506474 0.039627039627039624
transition 15 11 26 0.36553366782733243 0.45046620046620045
transition 15 12 46 -0.5412454756427187 0.2512588116817724
transition 15 12 20 0.08590307376720951 0.2628398791540785
transition 15 12 24 0.09058241165178127 0.051863041289023165
transition 15 12 30 0.6017829409554225 0.18277945619335348
transition 15 12 26 0.9820294599303077 0.2512588116817724
transition 15 13 4 -0.28495545525954724 0.23071830519695466
transition 15 13 19 0.9811699262853624 0.2922873220787819
transition 15 13 26 -0.265544459647552 0.4769943727242635
transition 15 14 4 0.29486228302386674 0.03374233128834356
transition 15 14 36 -0.6379131672889902 0.35153374233128837
transition 15 14 38 0.7771538342086894 0.2233128834355828
transition 15 14 26 -0.23734615499145995 0.3914110429447853
transition 15 15 26 0.808682588505879 1.0
transition 15 16 5 0.29562018776816257 0.026612398246712587
transition 15 16 49 0.1226352429352886 0.20601127113337508
transition 15 16 36 -0.16705300914728394 0.2798998121477771
transition 15 16 19 -0.1897677003995244 0.08985597996242956
transition 15 16 26 -0.5113925000278585 0.3976205385097057
transition 15 17 22 0.6629590918060873 0.8287292817679558
transition 15 17 26 0.21345120265991158 0.1712707182320442
transition 15 18 20 -0.28682544828533496 0.1380933699489996
transition 15 18 36 0.80979654750409 0.2977638289525304
transition 15 18 22 0.7705968410861299 0.3593566104354649
transition 15 18 26 0.37225621356181593 0.2047861906630051
transition 15 19 24 0.13017966717888485 0.6396761133603239
transition 15 19 26 -0.7977658231496407 0.3603238866396761
transition 17 0 4 -0.3607425170827221 0.3487654320987654
transition 17 0 27 -0.9142983680065342 0.21516754850088182
transition 17 0 28 -0.4866645772983562 0.06746031746031746
transition 17 0 11 0.5963494983862543 0.36860670194003525
transition 17 1 44 0.6876935922889893 0.17189189189189188
transition 17 1 4 0.8579704434478788 0.16756756756756758
transition 17 1 1 -0.4090507000060597 0.20702702702702702
transition 17 1 11 -0.8860968262675906 0.4535135135135135
transition 17 2 28 -0.07830526258773585 0.3387000596302922
transition 17 2 5 -0.8186461981236477 0.2039355992844365
transition 17 2 11 -0.0955683868476005 0.4573643410852713
transition 17 3 16 -0.9203359731704623 0.5181268882175226
transition 17 3 11 0.5698265893418484 0.4818731117824773
transition 17 4 37 0.038981985506645556 0.14783704325913483
transition 17 4 0 0.7067986997557587 0.15371692566148676
transition 17 4 3 -0.5374382634160582 0.17114657706845862
transition 17 4 29 -0.8055402332877863 0.06614867702645948
transition 17 4 11 -0.9243673849684153 0.46115077698446033
transition 17 5 10 0.6989981760115656 0.27009646302250806
transition 17 5 27 0.767632299042351 0.2990353697749196
transition 17 5 11 -0.25464780107763874 0.43086816720257237
transition 17 6 39 -0.9144371831245222 0.018839487565938208
transition 17 6 25 -0.25313074822933057 0.06292388847023361
transition 17 6 35 -0.9824456758692544 0.21966842501883949
transition 17 6 41 -0.44304139514290464 0.2867370007535795
transition 17 6 11 0.4001569209588747 0.4118311981914092
transition 17 7 49 0.5364129229514398 0.37903861308116626
transition 17 7 39 -0.9138441520334886 0.18833727344365642
transition 17 7 11 0.2498813973181362 0.4326241134751773
transition 17 8 20 -0.9215127684372235 0.5619834710743802
transition 17 8 4 0.2933786408317518 0.15123966942148762
transition 17 8 11 0.42107903684251236 0.28677685950413223
transition 17 9 3 0.9983377015182118 0.6379310344827587
transition 17 9 11 0.22551297654973634 0.3620689655172414
transition 17 10 5 -0.9192237372849341 0.7627906976744186
transition 17 10 11 -0.9135373465155521 0.2372093023255814
transition 17 11 40 0.29968832777676613 0.13820492454328834
transition 17 11 20 0.6460714936970902 0.20214455917394758
transition 17 11 23 -0.38851614009984337 0.323669579030977
transition 17 11 11 0.3998746620608775 0.3359809372517871
transition 17 12 18 0.7842172169202812 0.6353276353276354
transition 17 12 11 -0.6375460462575551 0.3646723646723647
transition 17 13 0 -0.839064952356523 0.30068173663437386
transition 17 13 44 -0.631168611990619 0.193756727664155
transition 17 13 36 -0.8128839099717593 0.011123071402942232
transition 17 13 40 0.2526177665087772 0.2465016146393972
transition 17 13 11 0.25449814314309704 0.24793684965913168
transition 17 14 11 -0.33211269147947053 1.0
transition 17 15 35 0.05590683629966309 0.15887062789717657
transition 17 15 21 -0.6045046498822193 0.17404129793510326
transition 17 15 23 -0.5095558716839077 0.22840286557100717
transition 17 15 6 0.89529970078596 0.022334597555836493
transition 17 15 11 -0.7765143204709954 0.4163506110408765
transition 17 16 36 -0.04630389494406728 0.5673333333333334
transition 17 16 11 0.5711590054863787 0.43266666666666664
transition 17 17 25 0.408902445575994 0.4312960554833117
transition 17 17 7 -0.17146115418726882 0.34763762462071957
transition 17 17 11 0.4354565404578954 0.22106631989596878
transition 17 18 18 -0.8696870707976858 0.10524385771910524
transition 17 18 15 -0.8625600749775459 0.3292995966263293
transition 17 18 43 0.25577932699658956 0.06453978731206454
transition 17 18 25 0.8551591836804022 0.2115878254492116
transition 17 18 11 0.5021153973829628 0.2893289328932893
transition 17 19 31 0.3799681629018741 0.37994858611825194
transition 17 19 7 -0.8394513375206909 0.1429305912596401
transition 17 19 14 -0.5394989187186419 0.2704370179948586
transition 17 19 11 0.470110708624887 0.20668380462724936
transition 18 0 7 0.5168169723411926 1.0
transition 18 1 47 0.4804846521635404 0.07317073170731707
transition 18 1 27 -0.8730018108427908 0.32671582529778787
transition 18 1 6 0.6697056068750544 0.34600113442994895
transition 18 1 18 -0.6814022934630939 0.06352807714123652
transition 18 1 7 0.2593517169370789 0.1905842314237096
transition 18 2 25 -0.8183454659853644 0.20024772914946326
transition 18 2 3 -0.2638089194338227 0.08835672997522709
transition 18 2 24 0.7364131711691533 0.2947976878612717
transition 18 2 28 -0.046486979585077526 0.22460776218001652
transition 18 2 7 -0.23451670026310079 0.19199009083402147
transition 18 3 13 -0.09792703498379818 0.45144356955380577
transition 18 3 0 -0.09840618458249839 0.04068241469816273
transition 18 3 49 0.6690982022052423 0.011811023622047244
transition 18 3 7 -0.7926498011599308 0.49606299212598426
transition 18 4 7 0.6892654504141671 1.0
transition 18 5 48 0.10596775237106537 0.031928480204342274
transition 18 5 12 0.021451836110561118 0.17369093231162197
transition 18 5 8 -0.5665553811545299 0.6270753512132823
transition 18 5 7 0.18644309796004999 0.1673052362707535
transition 18 6 48 0.43182670948163726 0.05550952775476388
transition 18 6 26 0.003042903244193207 0.010770505385252692
transition 18 6 34 0.1339556160153501 0.22410936205468102
transition 18 6 13 -0.08409690200941422 0.3276719138359569
transition 18 6 7 0.09582168698077886 0.38193869096934546
transition 18 7 3 -0.5192449284111575 0.5195094760312151
transition 18 7 7 0.34664415740164567 0.48049052396878483
transition 18 8 45 -0.5462173837691642 0.7485265225933202
transition 18 8 7 -0.346777080864735 0.25147347740667975
transition 18 9 31 -0.29781207153675515 0.1845
transition 18 9 13 0.5526790694593509 0.218
transition 18 9 34 -0.37692172546981006 0.20825
transition 18 9 1 0.2838950854067628 0.08375
transition 18 9 7 -0.784881028470293 0.3055
transition 18 10 15 0.05546535267158337 0.227262044653349
transition 18 10 2 -0.24530401119427014 0.027262044653349003
transition 18 10 29 0.4432199192795909 0.11962397179788484
transition 18 10 1 0.9125114090914646 0.13772032902467685
transition 18 10 7 0.8654488613690652 0.4881316098707403
transition 18 11 7 0.5799830084390141 1.0
transition 18 12 30 0.8670740598487017 0.19223173140223832
transition 18 12 47 0.46866049551671285 0.05957867017774852
transition 18 12 25 -0.3501802257102724 0.03719552337063858
transition 18 12 2 -0.05378825632755602 0.26234364713627384
transition 18 12 7 0.874810162463467 0.4486504279131007
transition 18 13 7 -0.21824531707683614 1.0
transition 18 14 12 0.7046071110438474 0.5632411067193676
transition 18 14 7 0.7256591949895315 0.4367588932806324
transition 18 15 31 -0.4092686928870879 0.8272727272727273
transition 18 15 7 0.7256500419236536 0.17272727272727273
transition 18 16 26 0.940392005596034 0.2814140707035352
transition 18 16 34 -0.27526108533057037 0.13055652782639132
transition 18 16 5 0.3886508532610746 0.020301015050752536
transition 18 16 24 -0.956501484481834 0.1767588379418971
transition 18 16 7 -0.8558758244706124 0.3909695484774239
transition 18 17 7 -0.2786100688728679 1.0
transition 18 18 28 0.865548446812364 0.07709348692955251
transition 18 18 12 -0.23751731341594517 0.11120957022596367
transition 18 18 14 0.08399285258829536 0.331856446610545
transition 18 18 39 0.591809034813702 0.01284891448825875
transition 18 18 7 -0.13408251178455122 0.4669915817456801
transition 18 19 9 -0.2519258277319285 0.6439393939393939
transition 18 19 7 0.538340829694332 0.3560606060606061
transition 19 0 3 -0.5176534534156894 0.8088888888888889
transition 19 0 17 0.8572082617223029 0.19111111111111112
transition 19 1 47 -0.5739712370129317 0.1902654867256637
transition 19 1 6 0.6005463305840077 0.3008849557522124
transition 19 1 15 -0.019676285776511815 0.07853982300884955
transition 19 1 28 -0.06540464307316296 0.05936578171091445
transition 19 1 17 0.9957380198085966 0.37094395280235987
transition 19 2 8 0.7122118514191251 0.1652502360717658
transition 19 2 31 -0.9216325575949602 0.18243626062322946
transition 19 2 48 0.4897672834650655 0.11142587346553352
transition 19 2 20 -0.06286649754449614 0.15448536355051937
transition 19 2 17 0.44688738664195005 0.38640226628895186
transition 19 3 1 0.5223085150668041 0.21971746318004207
transition 19 3 40 -0.6571623117006808 0.1463781184250075
transition 19 3 27 -0.6807094850059885 0.2678088367899008
transition 19 3 17 -0.7495155700348388 0.36609558160504957
transition 19 4 25 -0.3027518773638267 0.3289817232375979
transition 19 4 22 0.7801889785706906 0.04908616187989556
transition 19 4 19 0.38523262166094785 0.3112271540469974
transition 19 4 17 -0.24005667858834334 0.31070496083550914
transition 19 5 35 -0.9017922522215052 0.3852124183006536
transition 19 5 40 0.524104443684029 0.05310457516339869
transition 19 5 48 -0.024382586707196285 0.11723856209150327
transition 19 5 17 -0.5579086589194897 0.4444444444444444
transition 19 6 17 0.18710548120769732 1.0
transition 19 7 30 -0.17467527244494785 0.2568212824010914
transition 19 7 4 -0.020186890411104885 0.09652114597544338
transition 19 7 43 0.2230077179612815 0.06343792633015007
transition 19 7 39 -0.41947003405772065 0.10948158253751705
transition 19 7 17 -0.6547151359532066 0.4737380627557981
